element,link,executor,core,partition,sleeping_guard,sleeping_instantiate,sleeping_apply,total_time,time_tuples,time_instantiate,time_extract,time_broadcast,time_apply
600,880,16,8,512,0,0,0,10262.08062,179.591714,5876.635067,1.032069,119.365364,4085.456406
600,880,8,8,256,1000,1000,1000,259036.93864,174.835516,197678.268438,0.599917,100.462799,61082.77197
600,880,8,8,256,500,500,500,131949.392224,173.727018,100689.305837,0.561077,92.854522,30992.94377
600,880,8,8,256,250,250,250,68604.915007,178.101442,52305.729623,0.572681,102.46144,16018.049821
600,880,16,8,512,500,500,500,70279.883399,175.177023,54602.546155,0.653997,103.750843,15397.755381
600,880,16,8,512,250,250,250,37339.28422,171.353208,29180.628804,0.635893,104.51942,7882.146895
600,880,8,8,256,2000,2000,2000,514387.967162,174.204948,393102.643854,0.573451,105.921433,121004.623476
600,880,16,8,512,120,120,120,22687.590432999998,168.229492,18405.154224,0.652162,107.344966,4006.209589
600,880,16,8,512,50,50,50,16676.402621,176.846384,13398.669396,0.70346,91.755719,3008.427662
600,880,16,8,512,2000,2000,2000,269411.247238,173.474858,208771.144347,0.702321,103.985369,60361.940343
600,880,8,8,256,120,120,120,35640.394173,174.305775,27130.088518,0.661468,100.525061,8234.813351
600,880,8,8,256,50,50,50,20440.319799,171.761822,16188.475375,0.581898,94.064199,3985.436505
600,880,8,8,256,0,0,0,10439.833639999999,179.873965,6755.86006,0.701771,95.44903,3407.948814
600,880,16,8,512,1000,1000,1000,136343.771109,177.062421,105669.486255,0.677047,102.540179,30394.005207
600,880,16,8,512,0,0,0,6667.614485000001,172.599677,4578.965024,0.61771,91.949784,1823.48229
600,880,8,8,256,1000,1000,1000,259052.368094,176.305161,197739.461607,0.651543,99.711261,61036.238522
600,880,8,8,256,500,500,500,132199.404687,173.751467,100902.074159,0.623384,103.596165,31019.359512
600,880,8,8,256,250,250,250,68639.947627,175.51245,52315.379017,0.662848,98.793034,16049.600278
600,880,16,8,512,500,500,500,70558.218384,183.638284,54896.631726,0.647362,101.938528,15375.362484
600,880,16,8,512,250,250,250,38032.744498,172.873551,29857.816405,0.613671,107.013034,7894.427837
600,880,8,8,256,2000,2000,2000,514549.842541,170.428324,393215.635988,0.549085,96.802491,121066.426653
600,880,16,8,512,120,120,120,22663.065953999994,172.872063,18403.672433,0.719927,98.234918,3987.566613
600,880,16,8,512,50,50,50,16724.690367,174.083852,13473.334853,0.576539,106.60137,2970.093753
600,880,16,8,512,2000,2000,2000,268349.67625,176.978371,207664.150943,0.579916,98.289079,60409.677941
600,880,8,8,256,120,120,120,35648.686525,174.250529,27147.656288,0.561462,129.504881,8196.713365
600,880,8,8,256,50,50,50,20429.472808,173.748937,16097.9818,0.720603,110.026511,4046.994957
600,880,8,8,256,0,0,0,8646.497535,175.305979,5101.848153,0.697017,90.814727,3277.831659
600,880,16,8,512,1000,1000,1000,136307.504206,172.668923,105643.13527,0.699422,106.892211,30384.10838
600,880,16,8,512,0,0,0,8533.601092,171.0576,5468.343355,0.642527,90.198123,2803.359487
600,880,8,8,256,1000,1000,1000,259902.50923900004,171.629599,198576.546162,0.600975,105.150824,61048.581679
600,880,8,8,256,500,500,500,132108.939743,171.881105,100759.286327,0.634341,96.862079,31080.275891
600,880,8,8,256,250,250,250,68588.403294,175.347864,52291.435199,0.620894,100.605129,16020.394208
600,880,16,8,512,500,500,500,70799.90550699999,174.946151,55131.767823,0.647837,104.203726,15388.33997
600,880,16,8,512,250,250,250,37501.585692,170.124762,29358.601464,0.646407,95.571634,7876.641425
600,880,8,8,256,2000,2000,2000,513220.01190299995,172.346697,391867.208604,0.618474,102.078964,121077.759164
600,880,16,8,512,120,120,120,22564.867414999997,172.236885,18232.610276,0.64,102.102787,4057.277467
600,880,16,8,512,50,50,50,16794.49884,170.301428,13596.137234,0.606575,91.567093,2935.88651
600,880,16,8,512,2000,2000,2000,268656.393582,177.469947,208013.085549,0.618436,99.0541,60366.16555
600,880,8,8,256,120,120,120,35629.5709,172.886423,27093.588945,0.809864,97.683548,8264.60212
600,880,8,8,256,50,50,50,20547.603116,174.712903,16249.009413,0.598384,100.765774,4022.516642
600,880,8,8,256,0,0,0,10213.537771000001,176.594574,6030.560109,0.829668,98.317235,3907.236185
600,880,16,8,512,1000,1000,1000,136734.540016,174.121908,106116.733562,0.58538,100.829964,30342.269202
600,880,16,8,512,0,0,0,10181.513083,176.045461,8518.571864,0.579493,91.771059,1394.545206
600,880,8,8,256,1000,1000,1000,260021.899347,173.07135,198704.397982,0.501998,97.622609,61046.305408
600,880,8,8,256,500,500,500,132434.3015,173.335539,101098.438906,0.604254,101.170666,31060.752135
600,880,8,8,256,250,250,250,68787.403743,177.809569,52502.603272,0.62259,102.593639,16003.774673
600,880,16,8,512,500,500,500,70353.985204,173.904904,54688.263818,0.573713,101.04123,15390.201539
600,880,16,8,512,250,250,250,37316.167026,177.487272,29152.792753,0.896603,109.923448,7875.06695
600,880,8,8,256,2000,2000,2000,514048.71120099997,167.25516,392774.436557,0.616223,92.396397,121014.006864
600,880,16,8,512,120,120,120,23002.902961,174.758605,18676.412868,0.817869,109.53885,4041.374769
600,880,16,8,512,50,50,50,16589.155129,174.44531,13392.011208,0.61265,104.032678,2918.053283
600,880,16,8,512,2000,2000,2000,270151.692927,183.885667,209411.068048,0.634274,105.517619,60450.587319
600,880,8,8,256,120,120,120,35522.380965000004,173.180847,26993.611569,0.754613,99.392261,8255.441675
600,880,8,8,256,50,50,50,20328.998677,176.089135,15916.731444,0.690566,97.483414,4138.004118
600,880,8,8,256,0,0,0,9338.271101,175.497704,4707.62287,0.703483,91.36244,4363.084604
600,880,16,8,512,1000,1000,1000,137434.59116,175.64288,106754.826335,0.700079,106.864779,30396.557087
600,880,16,8,512,0,0,0,9615.20497,174.569969,5888.506555,0.766314,97.737051,3453.625081
600,880,8,8,256,1000,1000,1000,259499.923526,174.431033,198233.893686,0.640332,106.346842,60984.611633
600,880,8,8,256,500,500,500,131913.418451,175.921349,100616.744833,0.590671,97.798329,31022.363269
600,880,8,8,256,250,250,250,68586.473444,170.577555,52299.019662,0.594489,97.291243,16018.990495
600,880,16,8,512,500,500,500,70654.656774,172.135809,55021.728497,0.705305,100.330099,15359.757064
600,880,16,8,512,250,250,250,37427.802067000004,175.608331,29273.325809,0.653368,104.107432,7874.107127
600,880,8,8,256,2000,2000,2000,513179.238509,184.839371,391811.716302,0.642558,104.633032,121077.407246
600,880,16,8,512,120,120,120,22513.226168,174.274399,18262.764041,0.672027,95.206741,3980.30896
600,880,16,8,512,50,50,50,16564.733951,169.450794,13394.363522,0.666005,100.979228,2899.274402
600,880,16,8,512,2000,2000,2000,269481.265798,174.002451,208808.780141,0.629051,100.064186,60397.789969
600,880,8,8,256,120,120,120,35750.205676,171.124459,27228.54124,0.864874,103.424027,8246.251076
600,880,8,8,256,50,50,50,19780.9891,175.998985,15475.954915,0.670315,95.285858,4033.079027
600,880,8,8,256,0,0,0,9612.473924,174.046223,5925.948355,0.668939,94.275008,3417.535399
600,880,16,8,512,1000,1000,1000,136400.163844,176.870931,105729.916521,0.62194,97.832429,30394.922023
600,880,16,8,512,0,0,0,10653.761946999999,172.289212,8376.399448,0.797589,96.327,2007.948698
600,880,8,8,256,1000,1000,1000,259090.757215,168.060094,197851.721342,0.550182,101.064561,60969.361036
600,880,8,8,256,500,500,500,132219.73838599998,170.89795,100857.865346,0.674659,101.276762,31089.023669
600,880,8,8,256,250,250,250,68718.37823200002,173.817062,52291.838215,0.631845,100.118062,16151.973048
600,880,16,8,512,500,500,500,70538.245075,176.755923,54769.225755,0.68097,108.416807,15483.16562
600,880,16,8,512,250,250,250,37387.623888,175.891725,29040.224389,0.766261,106.154102,8064.587411
600,880,8,8,256,2000,2000,2000,516139.35285799997,173.815493,394784.789941,0.677165,98.849396,121081.220863
600,880,16,8,512,120,120,120,22682.159063,173.644244,18321.85964,0.702772,100.134643,4085.817764
600,880,16,8,512,50,50,50,16688.029888999998,176.517765,13397.721386,0.667316,102.063785,3011.059637
600,880,16,8,512,2000,2000,2000,268634.524647,174.484264,207859.671817,0.613748,99.137522,60500.617296
600,880,8,8,256,120,120,120,35942.154244000005,172.814276,27290.082022,0.693306,100.856176,8377.708464
600,880,8,8,256,50,50,50,19426.013011,171.452315,15040.371032,0.6086,89.626617,4123.954447
600,880,8,8,256,0,0,0,10780.449107999999,175.917042,8295.725784,0.865896,98.475273,2209.465113
600,880,16,8,512,1000,1000,1000,136455.526975,175.151971,105708.764294,0.727159,100.567503,30470.316048
600,880,16,8,512,0,0,0,9863.591741,171.667023,4856.266484,0.715516,88.701465,4746.241253
600,880,8,8,256,1000,1000,1000,259455.18987,175.452359,198017.93898,0.542601,96.4525,61164.80343
600,880,8,8,256,500,500,500,132430.981378,169.468757,100953.903661,0.715204,106.522583,31200.371173
600,880,8,8,256,250,250,250,68320.50211,173.168193,52042.308493,0.638708,98.512856,16005.87386
600,880,16,8,512,500,500,500,70610.686636,172.703504,54786.757918,0.933797,115.334154,15534.957263
600,880,16,8,512,250,250,250,37519.506291,169.347523,29354.39781,0.68448,98.661387,7896.415091
600,880,8,8,256,2000,2000,2000,513890.75117199996,179.764782,392611.686948,0.570134,100.7664,120997.962908
600,880,16,8,512,120,120,120,22583.700205000005,171.898737,18329.817018,0.646065,97.40302,3983.935365
600,880,16,8,512,50,50,50,16499.26887,184.754849,13303.361362,0.67166,95.371927,2915.109072
600,880,16,8,512,2000,2000,2000,269202.91822399996,173.166228,208462.478435,0.66119,101.91499,60464.697381
600,880,8,8,256,120,120,120,35631.12884,171.750855,26917.401599,0.67993,116.588833,8424.707623
600,880,8,8,256,50,50,50,20196.060239,174.937717,15838.113752,0.653451,103.142632,4079.212687
600,880,8,8,256,0,0,0,10405.650631,173.996464,6574.694157,0.721611,98.919043,3557.319356
600,880,16,8,512,1000,1000,1000,136412.341315,177.287885,105616.387161,0.525401,97.789198,30520.35167
600,880,16,8,512,0,0,0,9970.656191999999,171.369712,5483.612384,0.721583,87.235329,4227.717184
600,880,8,8,256,1000,1000,1000,259124.684258,172.81345,197770.242399,0.582106,99.618821,61081.427482
600,880,8,8,256,500,500,500,132405.962706,184.999737,100951.577528,0.627815,101.432845,31167.324781
600,880,8,8,256,250,250,250,69104.743874,175.847117,52665.100765,0.826811,114.457858,16148.511323
600,880,16,8,512,500,500,500,70495.875695,166.659411,54723.6461,0.667066,101.96868,15502.934438
600,880,16,8,512,250,250,250,37801.246154,168.655018,29459.502963,0.660192,103.094019,8069.333962
600,880,8,8,256,2000,2000,2000,513529.537317,174.466594,392005.884793,0.554082,99.927076,121248.704772
600,880,16,8,512,120,120,120,22936.721530000003,174.617802,18517.946003,0.849447,110.134059,4133.174219
600,880,16,8,512,50,50,50,16781.573499,177.189878,13514.490104,0.658995,90.931055,2998.303467
600,880,16,8,512,2000,2000,2000,269739.918139,172.847546,209087.365242,0.6305,113.076571,60365.99828
600,880,8,8,256,120,120,120,35465.493416,175.762687,26996.578653,0.764898,99.977791,8192.409387
600,880,8,8,256,50,50,50,19606.7388,179.707974,15255.0121,0.622803,97.82683,4073.569093
600,880,8,8,256,0,0,0,10759.661917000001,175.866741,8273.774235,0.746857,93.562701,2215.711383
600,880,16,8,512,1000,1000,1000,136548.646155,174.901539,105921.138817,0.61056,101.053983,30350.941256
600,880,16,8,512,0,0,0,10765.469816,173.313185,8050.46695,0.734852,90.964866,2449.989963
600,880,8,8,256,1000,1000,1000,259171.74982000003,172.50729,197887.089458,0.591049,93.976847,61017.585176
600,880,1,4,16,0,0,0,7519.313555000001,191.965309,6150.199163,0.658013,94.31627,1082.1748
600,880,1,4,16,0,0,0,8580.559934,169.016699,7018.814827,0.953188,93.59696,1298.17826
600,880,1,4,16,0,0,0,7987.365033,172.765642,6519.999734,0.814937,100.786731,1192.997989
600,880,1,4,16,0,0,0,8557.202851,176.045021,6709.458988,0.639001,84.003133,1587.056708
600,880,1,4,16,0,0,0,6438.707651,174.206308,5118.40614,1.030411,92.877913,1052.186879
600,880,1,4,16,0,0,0,8604.992923000002,181.072733,6483.66513,0.904376,109.734327,1829.616357
600,880,1,4,16,0,0,0,8631.890087,172.6682,6685.015553,0.866018,87.674819,1685.665497
600,880,1,4,16,0,0,0,8347.477751,179.48706,6564.76712,0.946564,84.365998,1517.911009
600,880,1,4,16,0,0,0,8977.593917999999,172.075765,7075.631342,0.999355,87.493339,1641.394117
600,880,1,4,16,250,250,250,752344.097956,177.467045,525864.209779,0.627853,92.731972,226209.061307
600,880,1,4,16,250,250,250,754108.4165960001,172.368656,525276.935293,0.734948,122.956351,228535.421348
600,880,1,4,16,250,250,250,754988.1221710001,174.253046,526081.922815,0.733949,84.231787,228646.980574
600,880,1,4,16,250,250,250,754077.831317,173.138325,525317.92083,0.906909,99.741444,228486.123809
600,880,1,4,16,250,250,250,751293.509366,173.762942,524773.113624,0.695014,121.062938,226224.874848
600,880,1,4,16,250,250,250,750819.703173,175.359446,524340.37308,0.703953,97.010484,226206.25621
600,880,1,4,16,250,250,250,752034.168382,175.396481,524013.438215,0.816544,110.704053,227733.813089
600,880,1,4,16,500,500,500,1495647.1469090001,176.630404,1044000.707973,0.794986,126.346206,451342.66734
600,880,1,4,16,500,500,500,1495846.039188,174.9021,1044283.866694,0.606444,89.318821,451297.345129
600,880,1,4,16,500,500,500,1501057.097108,172.510384,1044798.983429,0.564023,94.958881,455990.080391
600,880,1,4,16,500,500,500,1500817.443091,172.363093,1044462.859327,0.604881,99.461821,456082.153969
600,880,1,4,16,500,500,500,1500767.069885,176.813375,1044465.497705,0.588791,93.72714,456030.442874
600,880,1,4,16,500,500,500,1499894.759421,174.520055,1043459.587743,0.579435,94.398714,456165.673474
600,880,1,4,16,500,500,500,1500903.819412,176.334416,1044405.782098,0.587399,98.297548,456222.817951
600,880,1,4,16,500,500,500,1500978.199155,168.686646,1044593.474731,0.585834,94.411816,456121.040128
600,880,1,4,16,500,500,500,1495820.070302,180.689797,1044326.962844,0.581526,129.618348,451182.217787
600,880,1,4,16,1000,1000,1000,2994599.2837579995,175.168469,2083244.843999,0.585792,112.123181,911066.562317
600,880,1,4,16,1000,1000,1000,2993589.473007,171.560746,2082162.84793,0.55061,93.50059,911161.013131
600,880,1,4,16,1000,1000,1000,2994071.014663,171.796152,2082825.444332,0.480946,86.124406,910987.168827
600,880,1,4,16,1000,1000,1000,2983384.69801,171.318818,2082044.507903,0.80264,89.463415,901078.605234
600,880,1,4,16,1000,1000,1000,2994013.559736,167.974433,2082646.106006,0.597762,89.979837,911108.901698
600,880,1,4,16,1000,1000,1000,2994526.818073,175.543233,2083251.700386,0.6134,89.045426,911009.915628
600,880,1,4,16,1000,1000,1000,2994239.872181,173.090244,2082901.83556,0.622836,87.512779,911076.810762
600,880,1,4,16,1000,1000,1000,2993416.21177,174.603459,2082097.539279,0.635138,91.188949,911052.244945
600,880,1,4,16,500,500,500,1501508.583589,177.577392,1045089.123805,0.6129,114.00135,456127.268142
600,880,1,4,16,1000,1000,1000,2984250.2063499996,170.208162,2082777.607697,0.604417,92.88633,901208.899744
600,880,1,4,16,1000,1000,1000,2995132.4311960004,176.945461,2083792.112978,0.588341,95.304622,911067.479794
600,880,1,4,16,1000,1000,1000,2993003.032664,173.119479,2081450.455675,0.579977,114.112759,911264.764774
600,880,1,4,16,1000,1000,1000,2994882.879864,177.140851,2083546.638227,0.490386,86.427555,911072.182845
600,880,1,4,16,2000,2000,2000,5961892.791716,170.466586,4160335.755231,0.580287,113.041527,1801272.948085
600,880,1,4,16,2000,2000,2000,5967285.982726,201.510462,4165975.282037,0.615324,90.961294,1801017.613609
600,880,1,4,16,2000,2000,2000,5979858.916259,175.447124,4158738.727153,0.508206,93.696531,1820850.537245
600,880,1,4,16,2000,2000,2000,5959679.838602,182.2493,4158599.634162,0.56265,92.375925,1800805.016565
600,880,1,4,16,2000,2000,2000,5980759.958986,167.1107,4159586.769963,0.531682,89.422332,1820916.124309
600,880,1,4,16,2000,2000,2000,5979420.224388001,173.197555,4158394.961066,0.575873,88.459075,1820763.030819
600,880,1,4,16,2000,2000,2000,5959657.158802,175.861112,4158546.337861,0.571231,85.756888,1800848.63171
600,880,1,4,16,2000,2000,2000,5979830.010187999,174.153836,4158797.590382,0.632806,87.635132,1820769.998032
600,880,1,4,16,2000,2000,2000,5960437.274812,177.116011,4159274.642804,0.528045,94.416215,1800890.571737
