element,link,executor,core,partition,sleeping_guard,sleeping_instantiate,sleeping_apply,total_time,time_tuples,time_instantiate,time_extract,time_broadcast,time_apply
600,880,8,4,128,2000,2000,2000,928736.292775,174.533567,696906.423886,0.630577,93.491093,231561.213652
300,440,2,4,32,2000,2000,2000,893738.0854199999,166.450241,642865.873632,0.382563,50.754632,250654.624352
600,880,8,4,128,250,250,250,121644.225649,174.351515,91002.117347,0.546045,99.928463,30367.282279
600,880,4,4,64,250,250,250,220176.30476099998,164.236743,161082.65726,0.638003,99.654969,58829.117786
600,880,2,4,32,1000,1000,1000,1613182.696976,181.46984,1156976.323066,0.515292,93.30914,455931.079638
600,880,2,4,32,500,500,500,809663.7332740001,172.981077,580962.431659,0.628548,93.531241,228434.160749
600,880,4,4,64,2000,2000,2000,1718346.008258,176.224105,1256764.705116,0.674186,97.308379,461307.096472
600,880,2,4,32,2000,2000,2000,3220179.538277,174.802206,2309038.864947,0.559846,90.795373,910874.515905
600,880,4,4,64,500,500,500,434621.66240200005,177.235806,318411.775211,0.615592,94.972443,115937.06335
600,880,2,4,32,250,250,250,407930.21696499997,174.493491,293133.169047,0.596374,88.325717,114533.632336
600,880,4,4,64,1000,1000,1000,861783.9275090001,172.343204,630564.592568,0.64589,99.468382,230946.877465
600,880,8,4,128,1000,1000,1000,467500.78065,172.082502,351055.686448,0.644781,97.015816,116175.351103
600,880,8,4,128,500,500,500,236618.416948,177.340345,177543.608514,0.878512,117.057295,58779.532282
600,880,8,4,128,2000,2000,2000,928590.878462,171.422768,697119.897022,0.592907,101.548531,231197.417234
600,880,8,4,128,250,250,250,121316.25501800001,175.956162,91141.542699,0.558084,96.234173,29901.9639
600,880,4,4,64,250,250,250,220025.41147999998,174.898889,161338.447701,0.676897,99.041698,58412.346295
600,880,2,4,32,1000,1000,1000,1612791.7800760001,172.63836,1156626.089202,0.65714,95.359963,455897.035411
600,880,2,4,32,500,500,500,809367.453982,173.296274,580806.527847,0.587988,93.752373,228293.2895
600,880,4,4,64,2000,2000,2000,1718311.9830930002,174.649562,1256853.432309,0.534168,103.475785,461179.891269
600,880,2,4,32,2000,2000,2000,3221034.849409,171.36033,2309535.508042,0.617039,91.06741,911236.296588
600,880,4,4,64,500,500,500,434719.153081,170.970683,318251.159539,0.546644,100.369528,116196.106687
600,880,2,4,32,250,250,250,407908.03563000006,176.073139,293035.187503,0.492726,92.108001,114604.174261
600,880,4,4,64,1000,1000,1000,862116.46338,173.138679,630543.915979,0.861759,109.946612,231288.600351
600,880,8,4,128,1000,1000,1000,467274.226294,170.84911,350821.135617,0.626703,94.095743,116187.519121
600,880,8,4,128,500,500,500,236998.39808800002,175.148797,177954.968728,0.611473,102.144326,58765.524764
600,880,8,4,128,2000,2000,2000,928495.5000410001,173.900976,697009.317704,0.625632,97.280404,231214.375325
600,880,8,4,128,250,250,250,121242.09987800001,172.92623,91005.388963,0.554385,96.988521,29966.241779
